# Region type : patch pressure_outlet
# Faces       : 11534
# Area        : 3.696967e-03
# Scale factor: 1.000000e+00
# Time        	areaAverage(U)
454           	(-5.507992e-06 -1.911429e-04 1.000157e-03)
455           	(-5.566293e-06 -1.906292e-04 1.000037e-03)
456           	(-5.546802e-06 -1.899042e-04 1.000060e-03)
457           	(-5.847013e-06 -1.883818e-04 1.000233e-03)
458           	(-5.733536e-06 -1.878070e-04 1.000327e-03)
459           	(-5.753265e-06 -1.873724e-04 9.998317e-04)
460           	(-6.028477e-06 -1.861860e-04 9.999147e-04)
461           	(-6.014215e-06 -1.861309e-04 1.000562e-03)
462           	(-6.039161e-06 -1.862032e-04 9.998828e-04)
463           	(-6.381021e-06 -1.848155e-04 9.998017e-04)
464           	(-6.562459e-06 -1.857797e-04 1.000745e-03)
465           	(-6.396440e-06 -1.865341e-04 9.996177e-04)
466           	(-6.715856e-06 -1.847697e-04 9.996305e-04)
467           	(-6.497398e-06 -1.856658e-04 1.001055e-03)
468           	(-6.920195e-06 -1.840921e-04 9.995408e-04)
469           	(-7.213453e-06 -1.845868e-04 1.000604e-03)
470           	(-7.035371e-06 -1.834667e-04 9.991598e-04)
471           	(-7.188654e-06 -1.855595e-04 1.001147e-03)
472           	(-6.857156e-06 -1.842842e-04 9.987221e-04)
473           	(-7.156243e-06 -1.835372e-04 1.001186e-03)
474           	(-6.757097e-06 -1.835886e-04 1.000401e-03)
475           	(-5.503092e-06 -1.879121e-04 9.989544e-04)
476           	(-3.407816e-06 -2.056182e-04 1.000904e-03)
477           	(-9.421140e-07 -2.277088e-04 1.002529e-03)
478           	(2.037260e-06 -2.472282e-04 9.993839e-04)
479           	(3.999589e-06 -2.659544e-04 9.930777e-04)
480           	(6.659823e-06 -2.900573e-04 9.879258e-04)
481           	(5.402956e-06 -2.909884e-04 9.838423e-04)
482           	(9.139056e-07 -2.571898e-04 9.885806e-04)
483           	(1.719643e-06 -2.672874e-04 9.983120e-04)
484           	(-2.475034e-07 -2.608911e-04 1.000737e-03)
485           	(-3.454926e-07 -2.621050e-04 1.011348e-03)
486           	(-2.175622e-06 -2.634889e-04 1.014963e-03)
487           	(-2.725803e-06 -2.566439e-04 1.009213e-03)
488           	(-6.729365e-06 -2.554633e-04 1.000816e-03)
489           	(-7.448984e-06 -2.536937e-04 1.000191e-03)
490           	(-7.406545e-06 -2.543705e-04 9.982544e-04)
491           	(-2.209675e-06 -2.498848e-04 9.999637e-04)
492           	(-5.921968e-08 -2.468204e-04 1.006732e-03)
493           	(-1.094084e-06 -2.437089e-04 1.002890e-03)
494           	(-4.408567e-07 -2.378526e-04 1.000222e-03)
495           	(-1.043988e-06 -2.345555e-04 9.967574e-04)
496           	(-1.244651e-06 -2.310400e-04 9.979295e-04)
497           	(-2.125939e-06 -2.297465e-04 1.001744e-03)
498           	(-2.057647e-06 -2.275217e-04 1.002290e-03)
499           	(-2.924882e-06 -2.274652e-04 1.001459e-03)
500           	(-3.457620e-06 -2.263322e-04 9.989687e-04)
501           	(-4.033134e-06 -2.243337e-04 1.000880e-03)
502           	(-4.397782e-06 -2.226134e-04 1.001644e-03)
503           	(-4.566756e-06 -2.207536e-04 1.000929e-03)
504           	(-4.666317e-06 -2.196473e-04 1.000815e-03)
505           	(-4.654499e-06 -2.183494e-04 1.000511e-03)
506           	(-4.630264e-06 -2.178291e-04 1.000594e-03)
507           	(-4.765411e-06 -2.164662e-04 1.000247e-03)
508           	(-4.657043e-06 -2.145808e-04 1.000345e-03)
509           	(-4.537726e-06 -2.135860e-04 1.000371e-03)
510           	(-4.560898e-06 -2.122697e-04 1.000368e-03)
511           	(-4.616964e-06 -2.116911e-04 1.000173e-03)
512           	(-4.756386e-06 -2.106588e-04 1.000163e-03)
513           	(-4.761739e-06 -2.093603e-04 1.000157e-03)
514           	(-4.822068e-06 -2.081627e-04 1.000331e-03)
515           	(-4.874371e-06 -2.073286e-04 1.000063e-03)
516           	(-4.778822e-06 -2.064256e-04 1.000155e-03)
517           	(-4.770544e-06 -2.056919e-04 1.000083e-03)
518           	(-4.672062e-06 -2.046093e-04 1.000079e-03)
519           	(-4.616775e-06 -2.037681e-04 1.000402e-03)
520           	(-4.561033e-06 -2.028235e-04 9.996062e-04)
521           	(-4.620536e-06 -2.018283e-04 1.000409e-03)
522           	(-4.608234e-06 -2.012524e-04 1.000005e-03)
523           	(-4.723546e-06 -2.003956e-04 1.000135e-03)
524           	(-4.756037e-06 -1.997283e-04 1.000192e-03)
525           	(-4.857553e-06 -1.991779e-04 1.000056e-03)
526           	(-4.835832e-06 -1.985040e-04 9.999549e-04)
527           	(-4.927997e-06 -1.977483e-04 1.000098e-03)
528           	(-4.910397e-06 -1.972770e-04 1.000172e-03)
529           	(-5.009323e-06 -1.967235e-04 1.000084e-03)
530           	(-5.137614e-06 -1.961900e-04 1.000079e-03)
531           	(-5.206227e-06 -1.959212e-04 1.000188e-03)
532           	(-5.409943e-06 -1.955904e-04 1.000077e-03)
533           	(-5.742463e-06 -1.941257e-04 1.000151e-03)
534           	(-5.616598e-06 -1.937064e-04 1.000419e-03)
535           	(-5.596648e-06 -1.933541e-04 9.999005e-04)
536           	(-5.892339e-06 -1.920040e-04 9.998720e-04)
537           	(-5.897756e-06 -1.918787e-04 1.000587e-03)
538           	(-5.886280e-06 -1.918985e-04 9.999209e-04)
539           	(-6.240723e-06 -1.901505e-04 9.998585e-04)
540           	(-6.348456e-06 -1.909864e-04 1.000713e-03)
541           	(-6.356565e-06 -1.919673e-04 9.996396e-04)
542           	(-7.001379e-06 -1.901027e-04 9.996565e-04)
543           	(-6.695614e-06 -1.905385e-04 1.001082e-03)
544           	(-7.079429e-06 -1.891305e-04 9.994659e-04)
545           	(-7.383112e-06 -1.906079e-04 1.000652e-03)
546           	(-6.987105e-06 -1.894396e-04 9.989247e-04)
547           	(-7.255401e-06 -1.913036e-04 1.001244e-03)
548           	(-6.804810e-06 -1.892534e-04 9.982928e-04)
549           	(-6.727913e-06 -1.896513e-04 1.001030e-03)
550           	(-6.148571e-06 -1.912869e-04 1.000367e-03)
551           	(-4.033738e-06 -2.040466e-04 9.990134e-04)
552           	(-2.474586e-06 -2.204372e-04 1.000468e-03)
553           	(-7.606738e-07 -2.378768e-04 1.001181e-03)
554           	(1.575487e-06 -2.550841e-04 9.978777e-04)
555           	(3.450861e-06 -2.746343e-04 9.921375e-04)
556           	(5.311565e-06 -2.988353e-04 9.878558e-04)
557           	(3.157169e-06 -2.845284e-04 9.841981e-04)
558           	(3.946503e-07 -2.551069e-04 9.899776e-04)
559           	(-6.583727e-07 -2.602879e-04 1.000311e-03)
560           	(-6.358007e-07 -2.597602e-04 1.004548e-03)
561           	(-2.020363e-06 -2.562629e-04 1.013101e-03)
562           	(-2.735368e-06 -2.606160e-04 1.014284e-03)
563           	(-3.301280e-06 -2.563805e-04 1.005307e-03)
564           	(-6.822057e-06 -2.556065e-04 1.001833e-03)
565           	(-7.290251e-06 -2.567168e-04 9.994574e-04)
566           	(-3.517159e-06 -2.578958e-04 9.997993e-04)
567           	(-2.433879e-06 -2.527849e-04 1.001121e-03)
568           	(-1.068069e-06 -2.517846e-04 1.004904e-03)
569           	(-1.514669e-06 -2.482918e-04 1.002594e-03)
570           	(-1.126423e-06 -2.420394e-04 9.984975e-04)
571           	(-1.413139e-06 -2.400480e-04 9.975805e-04)
572           	(-1.554058e-06 -2.390010e-04 1.000112e-03)
573           	(-2.521856e-06 -2.362081e-04 1.002224e-03)
574           	(-2.738805e-06 -2.359975e-04 1.002458e-03)
575           	(-3.379333e-06 -2.342693e-04 9.994238e-04)
576           	(-3.775378e-06 -2.337105e-04 1.000354e-03)
577           	(-4.451357e-06 -2.312712e-04 1.001314e-03)
578           	(-4.791503e-06 -2.296871e-04 1.001398e-03)
579           	(-4.814643e-06 -2.277561e-04 1.000579e-03)
580           	(-4.912640e-06 -2.266758e-04 1.000762e-03)
581           	(-4.975804e-06 -2.254132e-04 1.000192e-03)
582           	(-4.899552e-06 -2.242233e-04 1.000689e-03)
583           	(-4.859278e-06 -2.231015e-04 9.999859e-04)
584           	(-4.678634e-06 -2.219647e-04 1.000310e-03)
585           	(-4.617540e-06 -2.202253e-04 1.000308e-03)
586           	(-4.585537e-06 -2.191742e-04 9.998890e-04)
587           	(-4.617337e-06 -2.176789e-04 1.000471e-03)
588           	(-4.657935e-06 -2.164888e-04 9.999585e-04)
589           	(-4.752944e-06 -2.151352e-04 1.000323e-03)
590           	(-4.854850e-06 -2.140390e-04 9.999981e-04)
591           	(-4.907166e-06 -2.125628e-04 1.000271e-03)
592           	(-4.964939e-06 -2.115178e-04 1.000160e-03)
593           	(-4.924053e-06 -2.102666e-04 9.998657e-04)
594           	(-4.895540e-06 -2.093917e-04 1.000002e-03)
595           	(-4.934921e-06 -2.087062e-04 1.000088e-03)
596           	(-4.860091e-06 -2.076903e-04 9.999707e-04)
597           	(-4.787990e-06 -2.064494e-04 9.998892e-04)
598           	(-4.745782e-06 -2.054912e-04 1.000076e-03)
599           	(-4.732385e-06 -2.043467e-04 9.999689e-04)
600           	(-4.715989e-06 -2.032464e-04 1.000050e-03)
601           	(-4.684112e-06 -2.021553e-04 9.999952e-04)
602           	(-4.696765e-06 -2.010255e-04 1.000007e-03)
603           	(-4.706100e-06 -2.003267e-04 1.000001e-03)
604           	(-4.766296e-06 -1.992417e-04 9.999599e-04)
605           	(-4.775903e-06 -1.985446e-04 1.000004e-03)
606           	(-4.831530e-06 -1.975091e-04 9.999674e-04)
607           	(-4.884455e-06 -1.968126e-04 1.000002e-03)
608           	(-4.913174e-06 -1.960755e-04 9.999965e-04)
609           	(-4.929959e-06 -1.951251e-04 9.999357e-04)
610           	(-4.913224e-06 -1.944871e-04 1.000065e-03)
611           	(-4.967126e-06 -1.935703e-04 9.999521e-04)
612           	(-5.001467e-06 -1.928748e-04 1.000103e-03)
613           	(-5.063541e-06 -1.921358e-04 1.000079e-03)
614           	(-5.100186e-06 -1.914628e-04 9.999645e-04)
615           	(-5.150469e-06 -1.908138e-04 1.000054e-03)
616           	(-5.272689e-06 -1.903062e-04 1.000166e-03)
617           	(-5.331677e-06 -1.898021e-04 1.000007e-03)
618           	(-5.433889e-06 -1.892631e-04 1.000046e-03)
619           	(-5.409613e-06 -1.886246e-04 1.000204e-03)
620           	(-5.727022e-06 -1.870616e-04 1.000075e-03)
621           	(-5.620083e-06 -1.865196e-04 1.000354e-03)
622           	(-5.651709e-06 -1.861226e-04 9.999389e-04)
623           	(-5.879326e-06 -1.848844e-04 9.997917e-04)
624           	(-5.875937e-06 -1.849438e-04 1.000581e-03)
625           	(-5.900297e-06 -1.850087e-04 9.999592e-04)
626           	(-6.244100e-06 -1.835665e-04 9.997609e-04)
627           	(-6.309762e-06 -1.848942e-04 1.000698e-03)
628           	(-6.323342e-06 -1.853240e-04 9.996111e-04)
629           	(-6.761196e-06 -1.833431e-04 9.996948e-04)
630           	(-6.416126e-06 -1.844699e-04 1.001027e-03)
631           	(-6.768467e-06 -1.829863e-04 9.994649e-04)
632           	(-7.107669e-06 -1.834695e-04 1.000677e-03)
633           	(-6.846114e-06 -1.824541e-04 9.992061e-04)
634           	(-7.044673e-06 -1.845487e-04 1.001133e-03)
635           	(-6.715145e-06 -1.832528e-04 9.986649e-04)
636           	(-7.044455e-06 -1.825221e-04 1.001194e-03)
637           	(-6.643749e-06 -1.826853e-04 1.000595e-03)
638           	(-5.362298e-06 -1.869886e-04 9.987414e-04)
639           	(-3.250094e-06 -2.047719e-04 1.000889e-03)
640           	(-7.813477e-07 -2.270726e-04 1.002360e-03)
641           	(2.002965e-06 -2.465437e-04 9.996001e-04)
642           	(3.901463e-06 -2.650578e-04 9.929901e-04)
643           	(6.560035e-06 -2.891162e-04 9.878326e-04)
644           	(5.815609e-06 -2.901783e-04 9.838810e-04)
645           	(1.099737e-06 -2.448166e-04 9.889348e-04)
646           	(1.883262e-06 -2.662895e-04 9.988481e-04)
647           	(-1.676886e-07 -2.588553e-04 9.986203e-04)
648           	(-3.913500e-07 -2.606834e-04 1.013018e-03)
649           	(-2.014871e-06 -2.594959e-04 1.015894e-03)
650           	(-2.779395e-06 -2.540212e-04 1.005144e-03)
651           	(-6.405497e-06 -2.510002e-04 1.004406e-03)
652           	(-7.140446e-06 -2.521548e-04 9.981620e-04)
653           	(-7.141050e-06 -2.510284e-04 9.992415e-04)
654           	(-2.029801e-06 -2.477881e-04 1.000408e-03)
655           	(-2.703404e-09 -2.460978e-04 1.005233e-03)
656           	(-9.902328e-07 -2.408044e-04 1.003347e-03)
657           	(-3.006809e-07 -2.362185e-04 1.001427e-03)
658           	(-9.490267e-07 -2.328581e-04 9.945127e-04)
659           	(-9.126471e-07 -2.297916e-04 9.996074e-04)
660           	(-1.915463e-06 -2.279148e-04 1.002894e-03)
661           	(-2.072378e-06 -2.270868e-04 1.002375e-03)
662           	(-2.906069e-06 -2.253136e-04 9.998767e-04)
663           	(-3.235343e-06 -2.253956e-04 9.998315e-04)
664           	(-4.043490e-06 -2.227786e-04 1.000996e-03)
665           	(-4.337437e-06 -2.206897e-04 1.002225e-03)
666           	(-4.457053e-06 -2.187574e-04 1.000728e-03)
667           	(-4.608486e-06 -2.179335e-04 1.000216e-03)
668           	(-4.517020e-06 -2.165314e-04 1.000916e-03)
669           	(-4.523738e-06 -2.161966e-04 1.000482e-03)
670           	(-4.469258e-06 -2.144957e-04 1.000028e-03)
671           	(-4.325291e-06 -2.126774e-04 1.000180e-03)
672           	(-4.275442e-06 -2.118620e-04 1.000513e-03)
673           	(-4.327859e-06 -2.107008e-04 1.000083e-03)
674           	(-4.360592e-06 -2.098468e-04 1.000296e-03)
675           	(-4.544002e-06 -2.087632e-04 1.000035e-03)
676           	(-4.638693e-06 -2.074890e-04 1.000289e-03)
677           	(-4.736172e-06 -2.063964e-04 1.000119e-03)
678           	(-4.741381e-06 -2.051962e-04 1.000047e-03)
679           	(-4.693684e-06 -2.043701e-04 9.999778e-04)
680           	(-4.631728e-06 -2.038570e-04 1.000097e-03)
681           	(-4.549525e-06 -2.024907e-04 9.997595e-04)
682           	(-4.500492e-06 -2.017862e-04 1.000370e-03)
683           	(-4.449366e-06 -2.005471e-04 9.997845e-04)
684           	(-4.439709e-06 -1.995594e-04 1.000194e-03)
685           	(-4.316672e-06 -1.988994e-04 9.997212e-04)
686           	(-4.382391e-06 -1.979532e-04 1.000031e-03)
687           	(-4.375037e-06 -1.972450e-04 1.000032e-03)
688           	(-4.416679e-06 -1.963601e-04 9.998164e-04)
689           	(-4.336646e-06 -1.954829e-04 9.998962e-04)
690           	(-4.368910e-06 -1.946739e-04 9.999311e-04)
691           	(-4.344072e-06 -1.938214e-04 9.998246e-04)
692           	(-4.340915e-06 -1.928940e-04 9.998432e-04)
693           	(-4.364581e-06 -1.921681e-04 9.998539e-04)
694           	(-4.391367e-06 -1.912932e-04 9.998444e-04)
695           	(-4.352866e-06 -1.904782e-04 9.997948e-04)
696           	(-4.409789e-06 -1.897559e-04 9.998336e-04)
697           	(-4.376257e-06 -1.891008e-04 9.998148e-04)
698           	(-4.395565e-06 -1.883036e-04 9.997995e-04)
699           	(-4.377938e-06 -1.876107e-04 9.998208e-04)
700           	(-4.461440e-06 -1.867136e-04 9.999258e-04)
701           	(-4.445863e-06 -1.859610e-04 9.998280e-04)
702           	(-4.470384e-06 -1.849966e-04 9.998090e-04)
703           	(-4.480373e-06 -1.842716e-04 9.999001e-04)
704           	(-4.536717e-06 -1.837048e-04 9.997831e-04)
705           	(-4.523136e-06 -1.828065e-04 9.998403e-04)
706           	(-4.560874e-06 -1.821426e-04 9.999007e-04)
707           	(-4.537498e-06 -1.812471e-04 9.997273e-04)
708           	(-4.571189e-06 -1.806315e-04 9.997664e-04)
709           	(-4.557075e-06 -1.797955e-04 9.999102e-04)
710           	(-4.553145e-06 -1.789897e-04 9.997450e-04)
711           	(-4.597987e-06 -1.782654e-04 9.997807e-04)
712           	(-4.615318e-06 -1.778287e-04 1.000002e-03)
713           	(-4.613422e-06 -1.770005e-04 9.997581e-04)
714           	(-4.594002e-06 -1.763444e-04 9.997844e-04)
715           	(-4.649890e-06 -1.755658e-04 9.998808e-04)
716           	(-4.661130e-06 -1.750016e-04 9.998077e-04)
717           	(-4.715801e-06 -1.742128e-04 9.997839e-04)
718           	(-4.788315e-06 -1.737669e-04 9.998933e-04)
719           	(-4.724564e-06 -1.730057e-04 9.997535e-04)
720           	(-4.680695e-06 -1.723465e-04 9.997686e-04)
721           	(-4.681389e-06 -1.716371e-04 9.998758e-04)
722           	(-4.711177e-06 -1.709531e-04 9.998400e-04)
723           	(-4.796901e-06 -1.704561e-04 9.998544e-04)
724           	(-4.855275e-06 -1.696214e-04 9.998107e-04)
725           	(-4.859257e-06 -1.689413e-04 9.998309e-04)
726           	(-4.896773e-06 -1.683861e-04 9.998264e-04)
727           	(-4.918368e-06 -1.677127e-04 9.998316e-04)
728           	(-4.948173e-06 -1.670152e-04 9.998356e-04)
729           	(-4.951130e-06 -1.663416e-04 9.998089e-04)
730           	(-4.913455e-06 -1.657121e-04 9.998007e-04)
731           	(-4.888987e-06 -1.650791e-04 9.998152e-04)
732           	(-4.905654e-06 -1.644549e-04 9.998052e-04)
733           	(-5.004259e-06 -1.640693e-04 9.998929e-04)
734           	(-5.089525e-06 -1.633282e-04 9.998000e-04)
735           	(-5.037422e-06 -1.626065e-04 9.997938e-04)
736           	(-4.996816e-06 -1.620702e-04 9.998188e-04)
737           	(-4.961330e-06 -1.616015e-04 9.998397e-04)
738           	(-4.920822e-06 -1.610359e-04 9.998407e-04)
739           	(-4.917557e-06 -1.604000e-04 9.998224e-04)
740           	(-4.919831e-06 -1.597923e-04 9.997928e-04)
741           	(-4.900881e-06 -1.593044e-04 9.997984e-04)
742           	(-4.888809e-06 -1.587663e-04 9.998037e-04)
743           	(-4.905047e-06 -1.581962e-04 9.998179e-04)
744           	(-4.887507e-06 -1.576009e-04 9.998990e-04)
745           	(-4.905808e-06 -1.570952e-04 9.998070e-04)
746           	(-4.906487e-06 -1.565975e-04 9.998122e-04)
747           	(-4.863246e-06 -1.562664e-04 9.998261e-04)
748           	(-4.832995e-06 -1.558650e-04 9.998406e-04)
749           	(-4.828857e-06 -1.553928e-04 9.998391e-04)
750           	(-4.812698e-06 -1.548560e-04 9.998243e-04)
751           	(-4.769936e-06 -1.543645e-04 9.998059e-04)
752           	(-4.731493e-06 -1.540016e-04 9.998067e-04)
753           	(-4.686869e-06 -1.536397e-04 9.998339e-04)
754           	(-4.677570e-06 -1.534367e-04 9.999209e-04)
755           	(-4.669803e-06 -1.528785e-04 9.998046e-04)
756           	(-4.599060e-06 -1.523857e-04 9.997822e-04)
757           	(-4.568509e-06 -1.519785e-04 9.998462e-04)
758           	(-4.539886e-06 -1.514506e-04 9.998623e-04)
759           	(-4.505495e-06 -1.508852e-04 9.998354e-04)
760           	(-4.467927e-06 -1.503156e-04 9.998241e-04)
761           	(-4.437949e-06 -1.496846e-04 9.998291e-04)
762           	(-4.409079e-06 -1.490250e-04 9.998193e-04)
763           	(-4.385648e-06 -1.483871e-04 9.998099e-04)
764           	(-4.361846e-06 -1.476864e-04 9.998245e-04)
765           	(-4.371146e-06 -1.471320e-04 9.999104e-04)
766           	(-4.384631e-06 -1.462624e-04 9.998162e-04)
767           	(-4.314388e-06 -1.454736e-04 9.997990e-04)
768           	(-4.288379e-06 -1.447879e-04 9.998472e-04)
769           	(-4.275531e-06 -1.440487e-04 9.998600e-04)
770           	(-4.246048e-06 -1.432401e-04 9.998379e-04)
771           	(-4.221424e-06 -1.424226e-04 9.998247e-04)
772           	(-4.193828e-06 -1.416134e-04 9.998274e-04)
773           	(-4.171485e-06 -1.408230e-04 9.998298e-04)
774           	(-4.151067e-06 -1.399644e-04 9.998172e-04)
775           	(-4.160999e-06 -1.392699e-04 9.999046e-04)
776           	(-4.180827e-06 -1.382900e-04 9.998222e-04)
777           	(-4.119424e-06 -1.373845e-04 9.998000e-04)
778           	(-4.094604e-06 -1.365479e-04 9.998430e-04)
779           	(-4.087067e-06 -1.356610e-04 9.998641e-04)
780           	(-4.075974e-06 -1.347278e-04 9.998334e-04)
